노선,지점번호,구간,방향,계
세종포천선(구리중랑),2904,동의정부~민락,종점,1859
세종포천선(구리중랑),2904,동의정부~민락,종점,1596
세종포천선(구리중랑),2904,동의정부~민락,종점,1760
세종포천선(구리중랑),2904,동의정부~민락,종점,1770
세종포천선(구리중랑),2904,동의정부~민락,종점,1805
세종포천선(구리중랑),2904,동의정부~민락,종점,2388
세종포천선(구리중랑),2904,동의정부~민락,종점,2179
세종포천선(구리중랑),2904,동의정부~민락,종점,1399
세종포천선(구리중랑),2904,동의정부~민락,종점,1167
세종포천선(구리중랑),2904,동의정부~민락,종점,858
세종포천선(구리중랑),2904,동의정부~민락,종점,708
세종포천선(구리중랑),2904,동의정부~민락,종점,491
세종포천선(구리중랑),2904,동의정부~민락,종점,262
세종포천선(구리중랑),2904,동의정부~민락,종점,149
세종포천선(구리중랑),2904,동의정부~민락,종점,126
세종포천선(구리중랑),2904,동의정부~민락,종점,140
세종포천선(구리중랑),2904,동의정부~민락,종점,234
세종포천선(구리중랑),2904,동의정부~민락,종점,744
세종포천선(구리중랑),2904,동의정부~민락,종점,1401
세종포천선(구리중랑),2904,동의정부~민락,종점,32395
세종포천선(구리중랑),2905,민락~소흘,기점,1484
세종포천선(구리중랑),2905,민락~소흘,기점,1980
세종포천선(구리중랑),2905,민락~소흘,기점,1626
세종포천선(구리중랑),2905,민락~소흘,기점,2159
세종포천선(구리중랑),2905,민락~소흘,기점,1391
세종포천선(구리중랑),2905,민락~소흘,기점,1480
세종포천선(구리중랑),2905,민락~소흘,기점,1632
세종포천선(구리중랑),2905,민락~소흘,기점,1909
세종포천선(구리중랑),2905,민락~소흘,기점,2020
세종포천선(구리중랑),2905,민락~소흘,기점,1716
세종포천선(구리중랑),2905,민락~소흘,기점,2023
세종포천선(구리중랑),2905,민락~소흘,기점,2225
세종포천선(구리중랑),2905,민락~소흘,기점,1678
세종포천선(구리중랑),2905,민락~소흘,기점,988
세종포천선(구리중랑),2905,민락~소흘,기점,830
세종포천선(구리중랑),2905,민락~소흘,기점,547
세종포천선(구리중랑),2905,민락~소흘,기점,400
