도로이름,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,경도,위도,상태
경부고속도로,2.02E+15,2018년 8월 10일 06시,금요일,서울특별시 서초구 원지동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,26세,상해없음,화물,남,49세,경상,127.0479721,37.44499174,인근좌표
경부고속도로,2.02E+15,2018년 8월 10일 14시,금요일,경상북도 경산시 진량읍,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,39세,상해없음,승용,여,35세,중상,128.8260362,35.86998153,인근좌표
경부고속도로,2.02E+15,2018년 8월 15일 15시,수요일,경상북도 경주시 건천읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,42세,상해없음,화물,남,25세,경상,129.0879358,35.83788534,인근좌표
경부고속도로,2.02E+15,2018년 8월 20일 20시,월요일,경기도 화성시 방교동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,48세,상해없음,승용,여,39세,경상,127.088547,37.17264139,인근좌표
경부고속도로,2.02E+15,2018년 8월 22일 16시,수요일,경기도 용인시 수지구 죽전동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,63세,상해없음,승용,여,40세,경상,127.1225318,37.32905336,인근좌표
경부고속도로,2.02E+15,2018년 8월 23일 23시,목요일,대전광역시 대덕구 읍내동,중상사고,0,3,2,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,기타 - 기타,화물,남,39세,상해없음,승용,남,55세,중상,127.4223109,36.37773326,인근좌표
경부고속도로,2.02E+15,2018년 8월 27일 15시,월요일,대구광역시 북구 서변동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,47세,상해없음,승용,여,42세,경상,128.5922482,35.92557002,인근좌표
경부고속도로,2.02E+15,2018년 8월 28일 14시,화요일,충청남도 천안시 서북구 입장면,사망사고,1,2,6,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,47세,중상,승용,여,42세,중상,127.2256147,36.9142991,인근좌표
경부고속도로,2.02E+15,2018년 8월 28일 17시,화요일,경기도 성남시 분당구 삼평동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,화물,남,56세,상해없음,승용,여,36세,경상,127.108895,37.40201103,인근좌표
경부고속도로,2.02E+15,2018년 8월 28일 21시,화요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,49세,상해없음,승용,남,53세,경상,127.1130955,37.26541252,인근좌표
경부고속도로,2.02E+15,2018년 8월 31일 15시,금요일,충청남도 천안시 동남구 구성동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,55세,상해없음,승용,남,42세,경상,127.1705605,36.79706163,인근좌표
경부고속도로,2.02E+15,2018년 9월 5일 19시,수요일,경기도 용인시 기흥구 고매동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,40세,상해없음,승용,남,51세,경상,127.1143265,37.22557979,인근좌표
경부고속도로,2.02E+15,2018년 9월 6일 09시,목요일,울산광역시 울주군 삼남면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,58세,상해없음,화물,여,54세,중상,129.0886018,35.53092958,인근좌표
경부고속도로,2.02E+15,2018년 9월 10일 12시,월요일,경기도 용인시 기흥구 고매동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,36세,기타불명,승용,여,55세,경상,127.1143265,37.22557979,인근좌표
경부고속도로,2.02E+15,2018년 9월 13일 00시,목요일,대전광역시 동구 비룡동,사망사고,1,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,58세,중상,보행자,남,41세,사망,127.4738638,36.34545624,인근좌표
경부고속도로,2.02E+15,2018년 9월 14일 17시,금요일,경기도 성남시 수정구 금토동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,40세,상해없음,승합,남,47세,경상,127.0699918,37.41062545,인근좌표
경부고속도로,2.02E+15,2018년 9월 15일 12시,토요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,63세,상해없음,승용,여,37세,경상,127.0993414,37.28104801,인근좌표
경부고속도로,2.02E+15,2018년 9월 19일 19시,수요일,경기도 안성시 공도읍,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승용,남,65세,부상신고,127.1832118,37.00071006,인근좌표
경부고속도로,2.02E+15,2018년 9월 21일 10시,금요일,경기도 성남시 분당구 삼평동,사망사고,1,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,61세,사망,화물,남,53세,경상,127.108895,37.40201103,인근좌표
경부고속도로,2.02E+15,2018년 9월 21일 18시,금요일,경기도 화성시 방교동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,35세,상해없음,승용,여,29세,중상,127.088547,37.17264139,인근좌표
경부고속도로,2.02E+15,2018년 10월 2일 21시,화요일,충청남도 천안시 동남구 목천읍,중상사고,0,2,0,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,화물,남,52세,기타불명,승용,남,49세,중상,127.2176083,36.7887014,인근좌표
경부고속도로,2.02E+15,2018년 10월 3일 03시,수요일,경기도 용인시 처인구 남사면,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,37세,상해없음,승용,여,35세,중상,127.1543602,37.13453934,인근좌표
경부고속도로,2.02E+15,2018년 10월 4일 08시,목요일,경기도 성남시 분당구 판교동,경상사고,0,0,3,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,40세,상해없음,승용,남,34세,상해없음,127.0936883,37.39335145,인근좌표
경부고속도로,2.02E+15,2018년 10월 4일 10시,목요일,경기도 성남시 분당구 분당동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,41세,상해없음,승합,남,52세,경상,127.1429982,37.36949099,인근좌표
경부고속도로,2.02E+15,2018년 10월 6일 01시,토요일,경기도 수원시 영통구 하동,중상사고,0,2,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,화물,남,56세,상해없음,승용,남,66세,중상,127.0728022,37.28610078,인근좌표
경부고속도로,2.02E+15,2018년 10월 6일 02시,토요일,대구광역시 동구 도동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,49세,중상,화물,남,59세,경상,128.6668845,35.92587264,인근좌표
경부고속도로,2.02E+15,2018년 10월 11일 12시,목요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,40세,상해없음,승용,여,40세,경상,127.1130955,37.26541252,인근좌표
경부고속도로,2.02E+15,2018년 10월 12일 05시,금요일,경기도 오산시 원동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,여,55세,상해없음,승용,남,60세,경상,127.0840611,37.14008768,인근좌표
경부고속도로,2.02E+15,2018년 10월 12일 14시,금요일,울산광역시 울주군 언양읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,승용,남,35세,경상,129.1587376,35.58521245,인근좌표
경부고속도로,2.02E+15,2018년 10월 15일 11시,월요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,남,21세,경상,127.1643944,36.82567846,인근좌표
경부고속도로,2.02E+15,2018년 10월 16일 04시,화요일,충청북도 청주시 서원구 남이면,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,안개,단일로 - 기타,화물,남,56세,상해없음,특수,남,46세,중상,127.4223057,36.56619491,인근좌표
경부고속도로,2.02E+15,2018년 10월 24일 15시,수요일,울산광역시 울주군 두서면,사망사고,1,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,25세,사망,화물,남,44세,경상,129.1443366,35.66686434,인근좌표
경부고속도로,2.02E+15,2018년 10월 25일 02시,목요일,경기도 성남시 분당구 궁내동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,48세,부상신고,화물,남,44세,경상,127.091827,37.37017734,인근좌표
경부고속도로,2.02E+15,2018년 10월 25일 18시,목요일,대구광역시 동구 불로동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,47세,상해없음,승용,여,55세,경상,128.6336752,35.90568773,인근좌표
경부고속도로,2.02E+15,2018년 10월 26일 18시,금요일,경상북도 경산시 하양읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,70세,상해없음,승용,여,64세,경상,128.7880695,35.90681342,인근좌표
경부고속도로,2.02E+15,2018년 10월 27일 11시,토요일,경기도 평택시 평택동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,72세,상해없음,승용,남,28세,경상,127.0856607,36.99112633,인근좌표
경부고속도로,2.02E+15,2018년 10월 27일 15시,토요일,충청북도 영동군 추풍령면,사망사고,1,0,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,44세,상해없음,승용,여,49세,사망,127.9963181,36.22917521,인근좌표
경부고속도로,2.02E+15,2018년 10월 28일 02시,일요일,대구광역시 북구 검단동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,48세,상해없음,승용,남,44세,경상,128.6204029,35.91771795,인근좌표
경부고속도로,2.02E+15,2018년 11월 3일 13시,토요일,경기도 용인시 기흥구 보정동,경상사고,0,0,5,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,54세,상해없음,승용,남,28세,경상,127.1091532,37.30789996,인근좌표
경부고속도로,2.02E+15,2018년 11월 5일 11시,월요일,경기도 화성시 방교동,경상사고,0,0,7,8,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,49세,상해없음,승용,남,73세,부상신고,127.088547,37.17264139,인근좌표
경부고속도로,2.02E+15,2018년 11월 7일 19시,수요일,경기도 안성시 공도읍,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,39세,중상,화물,남,56세,상해없음,127.1832118,37.00071006,인근좌표
경부고속도로,2.02E+15,2018년 11월 12일 07시,월요일,부산광역시 금정구 노포동,중상사고,0,3,1,0,차대차 - 측면충돌,신호위반,포장 - 젖음/습기,비,단일로 - 기타,화물,남,78세,상해없음,특수,남,71세,중상,129.0887511,35.2895645,인근좌표
경부고속도로,2.02E+15,2018년 11월 15일 16시,목요일,경기도 용인시 수지구 풍덕천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,44세,상해없음,승용,여,40세,경상,127.0949136,37.32346806,인근좌표
경부고속도로,2.02E+15,2018년 11월 16일 11시,금요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승용,남,72세,경상,127.1130955,37.26541252,인근좌표
경부고속도로,2.02E+15,2018년 11월 19일 18시,월요일,충청남도 천안시 동남구 안서동,경상사고,0,0,1,0,차대차 - 기타,차로위반,포장 - 건조,맑음,단일로 - 기타,화물,남,42세,상해없음,승용,여,56세,경상,127.1834881,36.83753276,인근좌표
경부고속도로,2.02E+15,2018년 11월 28일 17시,수요일,대구광역시 북구 금호동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,69세,상해없음,승용,남,38세,경상,128.525744,35.90473513,인근좌표
경부고속도로,2.02E+15,2018년 11월 30일 09시,금요일,대구광역시 동구 불로동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,28세,상해없음,승용,여,48세,경상,128.6336752,35.90568773,인근좌표
경부고속도로,2.02E+15,2018년 12월 1일 13시,토요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,33세,상해없음,승용,남,28세,경상,127.0840611,37.14008768,인근좌표
경부고속도로,2.02E+15,2018년 12월 2일 02시,일요일,대구광역시 동구 봉무동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,42세,상해없음,승용,여,58세,중상,128.6433031,35.92756023,인근좌표
경부고속도로,2.02E+15,2018년 12월 3일 05시,월요일,경상북도 칠곡군 석적읍,중상사고,0,2,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,43세,상해없음,승용,여,24세,경상,128.4469416,36.04926061,인근좌표
경부고속도로,2.02E+15,2018년 12월 7일 16시,금요일,경기도 화성시 방교동,중상사고,0,1,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,52세,경상,승용,남,67세,상해없음,127.088547,37.17264139,인근좌표
경부고속도로,2.02E+15,2018년 12월 14일 13시,금요일,경기도 용인시 기흥구 보정동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,47세,상해없음,화물,남,53세,경상,127.1091532,37.30789996,인근좌표
경부고속도로,2.02E+15,2018년 12월 14일 13시,금요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,68세,상해없음,화물,남,51세,경상,127.1130955,37.26541252,인근좌표
